        0.97   0.00525843  -0.00302986
        0.98   0.00522792  -0.00307145
        0.99     0.005197  -0.00311284
           1   0.00516567  -0.00315399
        1.01   0.00513392   -0.0031949
        1.02   0.00510177  -0.00323554
        1.03   0.00506921  -0.00327587
        1.04   0.00503625  -0.00331588
        1.05   0.00500289  -0.00335555
        1.06   0.00496914  -0.00339484
        1.07     0.004935  -0.00343373
        1.08   0.00490047   -0.0034722
        1.09   0.00486555  -0.00351023
         1.1   0.00483026  -0.00354778
        1.11    0.0047946  -0.00358483
        1.12   0.00475857  -0.00362137
        1.13   0.00472217  -0.00365735
        1.14   0.00468542  -0.00369276
        1.15   0.00464831  -0.00372758
        1.16   0.00461087  -0.00376178
        1.17   0.00457308  -0.00379532
        1.18   0.00453496   -0.0038282
        1.19   0.00449652  -0.00386039
         1.2   0.00445775  -0.00389185
        1.21   0.00441868  -0.00392258
        1.22    0.0043793  -0.00395253
        1.23   0.00433963   -0.0039817
        1.24   0.00429967  -0.00401006
        1.25   0.00425943  -0.00403758
        1.26   0.00421891  -0.00406425
        1.27   0.00417814  -0.00409004
        1.28   0.00413711  -0.00411493
        1.29   0.00409584  -0.00413891
         1.3   0.00405434  -0.00416194
        1.31    0.0040126  -0.00418401
        1.32   0.00397066  -0.00420511
        1.33    0.0039285  -0.00422521
        1.34   0.00388615   -0.0042443
        1.35   0.00384362  -0.00426235
        1.36    0.0038009  -0.00427936
        1.37   0.00375803   -0.0042953
        1.38     0.003715  -0.00431017
        1.39   0.00367183  -0.00432394
         1.4   0.00362852   -0.0043366
        1.41   0.00358509  -0.00434815
        1.42   0.00354156  -0.00435856
        1.43   0.00349792  -0.00436783
        1.44    0.0034542  -0.00437594
        1.45    0.0034104  -0.00438289
        1.46   0.00336654  -0.00438867
        1.47   0.00332263  -0.00439327
        1.48   0.00327868  -0.00439669
        1.49    0.0032347  -0.00439891
         1.5    0.0031907  -0.00439993
        1.51    0.0031467  -0.00439975
        1.52    0.0031027  -0.00439836
        1.53   0.00305873  -0.00439577
        1.54   0.00301479  -0.00439197
        1.55   0.00297089  -0.00438695
        1.56   0.00292705  -0.00438073
        1.57   0.00288328  -0.00437331
        1.58   0.00283958  -0.00436468
        1.59   0.00279598  -0.00435484
         1.6   0.00275249  -0.00434382
        1.61   0.00270911   -0.0043316
        1.62   0.00266585  -0.00431819
        1.63   0.00262274  -0.00430362
        1.64   0.00257978  -0.00428787
        1.65   0.00253698  -0.00427097
        1.66   0.00249436  -0.00425291
        1.67   0.00245193  -0.00423373
        1.68   0.00240969  -0.00421341
        1.69   0.00236766  -0.00419199
         1.7   0.00232585  -0.00416947
        1.71   0.00228427  -0.00414587
        1.72   0.00224293  -0.00412121
        1.73   0.00220184   -0.0040955
        1.74   0.00216102  -0.00406876
        1.75   0.00212047    -0.004041
        1.76    0.0020802  -0.00401226
        1.77   0.00204022  -0.00398254
        1.78   0.00200055  -0.00395187
        1.79   0.00196119  -0.00392027
         1.8   0.00192214  -0.00388777
        1.81   0.00188343  -0.00385438
        1.82   0.00184506  -0.00382013
        1.83   0.00180703  -0.00378505
        1.84   0.00176936  -0.00374916
        1.85   0.00173205  -0.00371248
        1.86   0.00169511  -0.00367505
        1.87   0.00165855  -0.00363688
        1.88   0.00162237  -0.00359801
        1.89   0.00158658  -0.00355846
         1.9    0.0015512  -0.00351827
        1.91   0.00151622  -0.00347746
        1.92   0.00148165  -0.00343605
        1.93    0.0014475  -0.00339409
        1.94   0.00141377  -0.00335159
        1.95   0.00138047  -0.00330859
        1.96    0.0013476  -0.00326512
        1.97   0.00131516   -0.0032212
        1.98   0.00128317  -0.00317688
        1.99   0.00125163  -0.00313217
           2   0.00122053  -0.00308711
        2.01   0.00118988  -0.00304173
        2.02   0.00115969  -0.00299606
        2.03   0.00112996  -0.00295013
        2.04   0.00110069  -0.00290397
        2.05   0.00107188  -0.00285761
        2.06   0.00104354  -0.00281108
        2.07   0.00101566  -0.00276442
        2.08  0.000988252  -0.00271764
        2.09  0.000961309  -0.00267079
         2.1  0.000934836  -0.00262388
        2.11  0.000908832  -0.00257695
        2.12  0.000883297  -0.00253003
        2.13  0.000858231  -0.00248314
        2.14  0.000833634  -0.00243632
        2.15  0.000809505  -0.00238958
        2.16  0.000785842  -0.00234297
        2.17  0.000762646  -0.00229649
        2.18  0.000739913  -0.00225019
        2.19  0.000717642  -0.00220408
         2.2  0.000695831  -0.00215819
        2.21  0.000674478  -0.00211254
        2.22   0.00065358  -0.00206716
        2.23  0.000633135  -0.00202207
        2.24  0.000613139   -0.0019773
        2.25  0.000593589  -0.00193286
        2.26  0.000574482  -0.00188878
        2.27  0.000555813  -0.00184507
        2.28   0.00053758  -0.00180176
        2.29  0.000519778  -0.00175886
         2.3  0.000502403   -0.0017164
        2.31   0.00048545  -0.00167439
        2.32  0.000468915  -0.00163285
        2.33  0.000452793  -0.00159179
        2.34  0.000437079  -0.00155124
        2.35  0.000421768   -0.0015112
        2.36  0.000406855  -0.00147168
        2.37  0.000392335  -0.00143271
        2.38  0.000378201  -0.00139429
        2.39  0.000364449  -0.00135644
         2.4  0.000351072  -0.00131917
        2.41  0.000338065  -0.00128248
        2.42  0.000325423  -0.00124639
        2.43  0.000313138  -0.00121091
